source_row,pickup_datetime,pickup_longitude,pickup_latitude,x_km,y_km,fare_amount,passenger_count,dropoff_longitude,dropoff_latitude
24647,2014-06-10 22:45:00+00:00,-73.978312000,40.745657000,1.255667121,1.025188852,4.000000000,1,-73.987617000,40.749552000
77492,2014-02-06 20:21:53+00:00,-73.998378000,40.750665000,-0.444768590,1.561587022,5.500000000,1,-74.008190000,40.747778000
92405,2014-07-14 09:00:00+00:00,-73.950388000,40.783377000,3.563089375,5.240216973,15.000000000,1,-73.969492000,40.760287000
96364,2014-01-04 10:58:00+00:00,-74.005870000,40.745222000,-1.070396414,0.950184084,5.500000000,5,-74.000067000,40.738152000
137025,2014-02-04 11:35:09+00:00,-73.991397000,40.730055000,0.170851625,-0.719519170,10.500000000,3,-73.986027000,40.743663000
151704,2014-04-09 21:16:00+00:00,-74.007122000,40.728362000,-1.154931208,-0.922588865,7.500000000,1,-73.996877000,40.718070000
103781,2014-06-16 20:14:00+00:00,-73.953750000,40.785110000,3.277114346,5.429204473,8.500000000,2,-73.965880000,40.803890000
81329,2014-04-15 13:42:08+00:00,-73.949463000,40.781251000,3.643966167,5.005148310,10.500000000,1,-73.961046000,40.761255000
133116,2014-04-07 15:21:06+00:00,-73.971791000,40.788933000,1.749908836,5.835585283,8.500000000,3,-73.983154000,40.775540000
28695,2014-07-22 18:26:16+00:00,-74.013208000,40.705881000,-1.640840510,-3.423920112,14.500000000,1,-73.974442000,40.732452000
186465,2014-07-31 17:54:00+00:00,-73.972537000,40.745840000,1.742989585,1.051194479,12.000000000,1,-74.003862000,40.723900000
176790,2014-05-12 20:02:00+00:00,-73.968417000,40.626627000,2.246166748,-12.178103769,18.500000000,3,-73.976865000,40.683740000
40822,2014-09-10 07:13:20+00:00,-73.954250000,40.719163000,3.322157728,-1.891908418,4.000000000,2,-73.960986000,40.712068000
183692,2014-02-02 17:39:02+00:00,-73.996517000,40.737202000,-0.270578336,0.068893095,5.500000000,1,-73.993945000,40.746063000
183751,2014-09-09 14:59:00+00:00,-73.957070000,40.775825000,3.009241167,4.395158826,18.500000000,1,-73.987277000,40.748957000
101856,2014-06-06 23:19:00+00:00,-73.978185000,40.778170000,1.224358815,4.634501453,4.000000000,1,-73.981280000,40.771832000
37490,2014-04-25 22:34:00+00:00,-73.981370000,40.781142000,0.951761650,4.961290733,8.500000000,1,-73.984068000,40.760217000
131251,2014-05-08 20:47:25+00:00,-73.985415000,40.760235000,0.637280725,2.636497574,4.000000000,1,-73.980650000,40.757280000
189209,2014-03-11 23:39:34+00:00,-73.985105000,40.747503000,0.679791873,1.223454681,12.000000000,1,-73.953394000,40.788356000
80085,2014-06-07 10:11:41+00:00,-73.943784000,40.807125000,4.088569213,7.883132490,15.500000000,1,-73.980703000,40.770803000
12212,2014-04-16 07:57:00+00:00,-73.980038000,40.748595000,1.106157841,1.349633376,18.500000000,2,-73.958035000,40.781785000
181692,2014-01-18 14:01:00+00:00,-73.965807000,40.761222000,2.291053092,2.765383820,7.500000000,5,-73.978065000,40.741817000
145776,2014-03-08 14:41:38+00:00,-73.998942000,40.744764000,-0.484910030,0.905990556,6.000000000,1,-73.992629000,40.747828000
48905,2014-04-11 07:58:00+00:00,-73.976800000,40.763900000,1.359707511,3.051783885,10.000000000,1,-73.954230000,40.764007000
156980,2014-06-18 09:11:00+00:00,-73.983170000,40.744720000,0.846730582,0.916412374,14.000000000,1,-73.981970000,40.756865000
103202,2014-06-07 19:39:41+00:00,-73.973827000,40.764663000,1.609646838,3.139413190,15.000000000,1,-73.998410000,40.724417000
141808,2014-01-31 21:34:00+00:00,-73.957928000,40.765107000,2.950968995,3.204516790,5.000000000,4,-73.948108000,40.776300000
34110,2014-06-26 15:56:27+00:00,-73.987073000,40.760407000,0.497112628,2.653974022,116.000000000,1,-74.176678000,40.694202000
129280,2014-03-04 18:14:00+00:00,-73.959098000,40.767647000,2.848874087,3.485304178,6.500000000,1,-73.967290000,40.756652000
31919,2014-05-21 06:21:19+00:00,-73.989162000,40.758792000,0.322850984,2.472663654,4.500000000,1,-73.979073000,40.757102000
131619,2014-06-22 04:28:00+00:00,-73.965790000,40.754370000,2.301452483,2.004777230,8.000000000,1,-73.983952000,40.731847000
183830,2014-08-21 17:19:41+00:00,-73.967470000,40.763028000,2.148326152,2.964210435,10.500000000,1,-73.983574000,40.743744000
141137,2014-07-23 08:46:00+00:00,-73.980617000,40.744627000,1.062393066,0.908588801,10.000000000,1,-73.982245000,40.758450000
168146,2014-01-17 18:18:00+00:00,-73.971232000,40.751957000,1.845205944,1.731516799,16.000000000,1,-73.999487000,40.748937000
3114,2014-05-08 20:57:57+00:00,-73.982783000,40.761752000,0.857489170,2.807468017,7.500000000,1,-73.976173000,40.780660000
157717,2014-01-02 18:24:08+00:00,-73.966260000,40.767102000,2.245126693,3.417658137,7.500000000,1,-73.984263000,40.775305000
29817,2014-09-01 00:43:55+00:00,-73.962902000,40.799260000,2.486326544,6.990798316,13.500000000,2,-73.939567000,40.842665000
170468,2014-07-01 21:57:00+00:00,-73.979132000,40.744232000,1.188277585,0.866198069,7.500000000,1,-73.963680000,40.765447000
35199,2014-01-28 13:08:00+00:00,-73.961843000,40.776262000,2.605883562,4.438891361,9.000000000,2,-73.982282000,40.768412000
94097,2014-04-24 00:39:11+00:00,-73.972276000,40.755964000,1.751864414,2.175290905,19.000000000,1,-73.968510000,40.709027000
5460,2014-06-08 19:44:00+00:00,-74.007698000,40.742762000,-1.221640857,0.675360409,16.000000000,1,-73.975123000,40.790652000
187844,2014-04-11 11:38:06+00:00,-73.992101000,40.769605000,0.060983454,3.670134154,11.500000000,1,-73.995235000,40.749913000
166998,2014-04-29 22:32:00+00:00,-73.990252000,40.719330000,0.281232246,-1.908955440,17.000000000,1,-73.991300000,40.696042000
12123,2014-09-06 17:07:00+00:00,-73.954232000,40.765872000,3.261904691,3.293149297,14.500000000,1,-73.988085000,40.736537000
36421,2014-04-06 21:01:00+00:00,-73.988517000,40.733987000,0.409026711,-0.280242213,28.500000000,1,-73.983577000,40.740977000
197250,2014-02-19 12:21:24+00:00,-73.963533000,40.757658000,2.487666296,2.372017636,8.500000000,1,-73.970304000,40.753030000
188065,2014-02-24 14:03:49+00:00,-73.991019000,40.732616000,0.199505058,-0.434863770,6.000000000,1,-74.004961000,40.728715000
67271,2014-08-18 19:07:33+00:00,-73.976991000,40.750339000,1.361135984,1.546223938,5.500000000,1,-73.974802000,40.759110000
166494,2014-01-14 22:04:18+00:00,-73.979518000,40.749868000,1.148414362,1.491455943,7.500000000,1,-73.994585000,40.745346000
199646,2014-03-18 01:00:00+00:00,-73.990910000,40.750585000,0.185779154,1.559928300,8.500000000,1,-74.002825000,40.739432000
181729,2014-08-29 12:28:00+00:00,-73.987415000,40.776095000,0.448145676,4.395128070,5.500000000,2,-73.996007000,40.764145000
54364,2014-02-12 00:01:00+00:00,-73.979860000,40.772040000,1.090927721,3.952378637,6.000000000,1,-73.975150000,40.786920000
152843,2014-03-02 01:26:17+00:00,-73.980507000,40.730552000,1.089824817,-0.653727741,13.500000000,1,-73.981925000,40.766495000
182380,2014-03-04 15:32:54+00:00,-73.993267000,40.736904000,0.004220090,0.038954896,3.500000000,2,-73.995046000,40.739729000
90497,2014-02-14 03:41:00+00:00,-73.985844000,40.756662000,0.605653849,2.239449444,27.000000000,1,-73.854519000,40.729935000
53970,2014-01-13 18:57:00+00:00,-73.993217000,40.747495000,-0.005042429,1.214679329,8.000000000,2,-73.994868000,40.728702000
177872,2014-01-11 16:20:00+00:00,-73.977510000,40.744462000,1.324922077,0.893323685,20.000000000,5,-73.906402000,40.741530000
177478,2014-04-14 00:55:44+00:00,-73.988900000,40.742206000,0.366177552,0.631752024,5.500000000,1,-73.978147000,40.742549000
46256,2014-09-06 00:31:00+00:00,-73.980015000,40.726785000,1.136229486,-1.071408185,10.000000000,1,-74.003117000,40.738172000
86799,2014-07-09 15:12:04+00:00,-73.987501000,40.750185000,0.474078272,1.518839872,9.500000000,1,-73.989132000,40.757709000
57346,2014-07-27 23:10:53+00:00,-73.788728000,40.642053000,17.420114517,-10.272015250,57.330000000,2,-73.985637000,40.744263000
32638,2014-09-20 08:21:32+00:00,-73.934503000,40.762427000,4.931687536,2.930762129,5.500000000,1,-73.940500000,40.750512000
97288,2014-01-17 19:34:50+00:00,-73.981395000,40.767621000,0.967080585,3.460330509,7.500000000,1,-73.986659000,40.759509000
2007,2014-04-25 06:51:00+00:00,-74.007452000,40.732390000,-1.187853637,-0.475768588,8.000000000,1,-73.991722000,40.754365000
35292,2014-09-21 19:28:00+00:00,-73.986653000,40.739727000,0.559069262,0.358753128,9.500000000,1,-73.960857000,40.760787000
189871,2014-07-14 22:31:47+00:00,-73.781839000,40.644749000,17.998488055,-9.964696777,32.000000000,1,-73.828883000,40.765159000
166319,2014-01-06 21:32:00+00:00,-73.975880000,40.761147000,1.440925159,2.747086036,6.000000000,1,-73.985870000,40.758375000
42645,2014-03-18 10:58:00+00:00,-73.978510000,40.777692000,1.197551663,4.581120282,18.000000000,1,-74.009282000,40.746992000
129089,2014-08-26 07:12:00+00:00,-73.969072000,40.761045000,2.015697184,2.742492454,5.500000000,1,-73.979498000,40.758265000
137184,2014-02-10 21:12:00+00:00,-73.983583000,40.766357000,0.784042863,3.317875244,7.500000000,1,-73.981177000,40.781082000
92696,2014-09-25 15:20:00+00:00,-73.948820000,40.781832000,3.697450227,5.070294048,5.000000000,1,-73.955605000,40.779542000
152033,2014-01-22 15:44:52+00:00,-73.959098000,40.776637000,2.837032861,4.483264473,7.500000000,1,-73.945217000,40.774830000
36336,2014-06-11 13:46:51+00:00,-73.978188000,40.761963000,1.245060301,2.835397015,12.000000000,4,-73.955243000,40.785772000
48475,2014-02-26 16:47:00+00:00,-73.984567000,40.744850000,0.728618877,0.929477911,4.500000000,1,-73.979035000,40.752635000
22851,2014-04-09 12:25:41+00:00,-74.011601000,40.715151000,-1.516666715,-2.393364602,7.500000000,1,-74.010132000,40.710435000
82357,2014-03-02 19:15:00+00:00,-74.002262000,40.734497000,-0.752254131,-0.236909644,14.500000000,2,-73.958907000,40.763697000
144273,2014-05-03 04:28:00+00:00,-73.987485000,40.728870000,0.502720125,-0.847260084,18.000000000,1,-73.993207000,40.665247000
194509,2014-02-11 14:16:00+00:00,-74.010343000,40.712502000,-1.407097049,-2.686224179,14.500000000,3,-73.995020000,40.750032000
84922,2014-02-23 21:52:00+00:00,-73.984310000,40.728722000,0.771030067,-0.860592386,15.000000000,1,-73.986997000,40.697402000
113605,2014-07-25 11:21:00+00:00,-73.788640000,40.641992000,17.427648860,-10.278684160,57.330000000,2,-73.978735000,40.762287000
39711,2014-08-29 10:11:54+00:00,-74.004703000,40.723589000,-0.944646436,-1.450111172,14.500000000,1,-73.993755000,40.751795000
171912,2014-06-09 16:31:08+00:00,-74.005669000,40.751190000,-1.060932023,1.612866867,8.500000000,1,-73.991139000,40.736055000
52017,2014-07-16 23:38:27+00:00,-73.999766000,40.733620000,-0.540382663,-0.331864462,14.500000000,2,-73.984634000,40.693181000
194852,2014-07-10 09:38:41+00:00,-73.978129000,40.752863000,1.261803591,1.825287259,7.000000000,1,-73.986687000,40.743125000
190529,2014-02-04 20:43:25+00:00,-73.957077000,40.802039000,2.974043636,7.305119270,3.500000000,1,-73.960806000,40.797497000
700,2014-02-17 11:35:00+00:00,-73.982698000,40.762237000,0.864039445,2.861389835,6.500000000,3,-73.980417000,40.754042000
194083,2014-05-11 02:45:00+00:00,-73.972520000,40.678610000,1.831728085,-6.411764471,31.000000000,1,-73.956045000,40.800515000
49277,2014-09-14 04:01:45+00:00,-74.004200000,40.742396000,-0.925845340,0.638076355,5.000000000,2,-74.000215000,40.747755000
70097,2014-08-06 15:23:00+00:00,-73.980745000,40.753662000,1.039938896,1.911414052,10.000000000,2,-73.963815000,40.757195000
93572,2014-02-14 22:27:23+00:00,-73.984655000,40.745228000,0.720703913,0.971352679,9.000000000,1,-74.007834000,40.740267000
72642,2014-08-09 19:15:00+00:00,-73.978565000,40.750497000,1.228054640,1.562215432,11.000000000,1,-73.985275000,40.766982000
104955,2014-04-23 02:09:01+00:00,-74.001842000,40.732580000,-0.714369953,-0.449306698,8.000000000,1,-73.992457000,40.719744000
128681,2014-02-25 18:51:08+00:00,-74.002165000,40.729508000,-0.737769276,-0.790629714,15.000000000,1,-73.972917000,40.758717000
23326,2014-02-25 07:26:40+00:00,-73.990916000,40.749901000,0.186145633,1.483993521,8.500000000,1,-73.970570000,40.762722000
138252,2014-09-06 10:08:33+00:00,-73.971141000,40.755229000,1.848629745,2.094823099,8.000000000,1,-73.954116000,40.778544000
29958,2014-01-30 13:05:27+00:00,-74.008097000,40.747943000,-1.261827556,1.250107276,15.500000000,1,-73.984420000,40.753408000
80364,2014-09-05 09:12:00+00:00,-73.977347000,40.758557000,1.320451713,2.458132448,7.500000000,1,-73.974710000,40.748575000
76251,2014-05-01 21:15:00+00:00,-73.957640000,40.769852000,2.969018558,3.731537259,5.500000000,1,-73.967052000,40.766717000
190446,2014-09-19 06:07:00+00:00,-73.983645000,40.749907000,0.799960131,1.491742400,57.330000000,1,-73.789857000,40.646932000
54028,2014-04-26 23:07:07+00:00,-74.005960000,40.740008000,-1.071440364,0.371307394,11.000000000,2,-73.985783000,40.772787000
19957,2014-09-12 15:45:59+00:00,-73.983031000,40.764276000,0.833309139,3.087408368,8.500000000,1,-73.970471000,40.756923000
36451,2014-03-19 11:02:05+00:00,-73.952386000,40.778216000,3.401344266,4.665288953,6.000000000,1,-73.969038000,40.785706000
89127,2014-05-10 15:18:02+00:00,-73.976698000,40.764095000,1.368064150,3.073530764,14.000000000,1,-73.976706000,40.735015000
130896,2014-03-23 02:26:00+00:00,-74.003480000,40.739097000,-0.860898409,0.272554119,11.000000000,1,-74.007277000,40.705607000
5658,2014-03-11 00:29:00+00:00,-73.975070000,40.755195000,1.517011539,2.087167831,6.000000000,1,-73.988065000,40.743632000
127048,2014-01-25 19:05:17+00:00,-73.982165000,40.772502000,0.895807710,4.001404682,4.000000000,1,-73.980043000,40.776215000
182121,2014-08-24 15:25:00+00:00,-73.959895000,40.762387000,2.788530598,2.900606016,4.000000000,1,-73.953898000,40.770262000
63222,2014-02-22 21:36:14+00:00,-74.005501000,40.727134000,-1.016497425,-1.057355961,12.000000000,4,-73.988053000,40.722659000
104419,2014-01-07 23:30:42+00:00,-73.986216000,40.756772000,0.574111498,2.251297423,5.500000000,1,-73.980681000,40.764812000
52893,2014-03-10 18:57:48+00:00,-74.016885000,40.596665000,-1.815928643,-15.550953507,11.000000000,1,-74.019305000,40.597110000
7529,2014-04-17 12:12:00+00:00,-73.969312000,40.761597000,1.994719832,2.803530649,20.000000000,5,-73.996572000,40.733322000
125198,2014-03-14 16:05:00+00:00,-73.976877000,40.755992000,1.363444043,2.173860798,7.000000000,1,-73.967797000,40.768577000
169685,2014-03-01 17:28:00+00:00,-73.959662000,40.770932000,2.796949211,3.849400083,12.000000000,1,-73.971602000,40.751185000
48317,2014-09-03 19:43:13+00:00,-73.987785000,40.738118000,0.465550052,0.179040072,3.000000000,1,-73.989158000,40.736452000
64328,2014-02-24 10:22:00+00:00,-73.963203000,40.798752000,2.461601561,6.934105796,10.500000000,1,-73.980757000,40.766070000
173340,2014-07-12 22:13:00+00:00,-73.975662000,40.751942000,1.471253386,1.725477322,5.500000000,1,-73.985815000,40.755690000
125803,2014-06-21 16:12:00+00:00,-73.991123000,40.755982000,0.160910485,2.158827981,10.000000000,1,-74.001955000,40.737875000
190522,2014-08-02 04:13:00+00:00,-74.007690000,40.740847000,-1.218562338,0.462789635,15.000000000,1,-74.006590000,40.706492000
129073,2014-02-02 20:08:36+00:00,-74.009458000,40.703997000,-1.321696657,-3.629490645,12.000000000,1,-73.983759000,40.723875000
195138,2014-03-19 21:59:00+00:00,-73.917977000,40.770162000,6.315975024,3.806478505,4.500000000,1,-73.911937000,40.767607000
1246,2014-07-14 11:39:00+00:00,-73.967868000,40.766365000,2.110375689,3.334247673,13.000000000,2,-73.990590000,40.750407000
110040,2014-07-22 16:37:50+00:00,-74.014143000,40.709497000,-1.724330693,-3.023408071,28.500000000,1,-73.973233000,40.763635000
21602,2014-07-21 06:01:00+00:00,-73.966522000,40.765092000,2.225642445,3.194272216,5.000000000,1,-73.961667000,40.773625000
68082,2014-05-04 19:40:59+00:00,-73.987048000,40.725116000,0.544430914,-1.263554076,8.500000000,1,-74.006294000,40.730192000
121981,2014-09-15 12:23:22+00:00,-73.999163000,40.760794000,-0.523861485,2.685224014,10.500000000,1,-73.988654000,40.749913000
187688,2014-06-02 16:54:00+00:00,-73.988877000,40.753370000,0.353842624,1.871058882,4.000000000,1,-73.988013000,40.748010000
196214,2014-09-13 12:10:00+00:00,-73.966817000,40.757037000,2.211272619,2.299812983,11.500000000,6,-73.990550000,40.723417000
99468,2014-03-03 19:52:00+00:00,-73.970310000,40.796732000,1.864696577,6.702803924,3.500000000,5,-73.972892000,40.793262000
177777,2014-03-27 05:55:26+00:00,-74.006421000,40.716905000,-1.081343478,-2.193722415,4.000000000,1,-74.012562000,40.717061000
57670,2014-01-09 23:06:53+00:00,-73.977327000,40.758556000,1.322141201,2.458041115,14.500000000,1,-73.981596000,40.724639000
109886,2014-06-25 15:32:00+00:00,-73.982917000,40.766287000,0.840343208,3.310756117,7.000000000,1,-73.973892000,40.763777000
20801,2014-07-30 07:06:00+00:00,-73.953477000,40.770767000,3.319145293,3.837292175,3.500000000,1,-73.957887000,40.772947000
103120,2014-01-27 08:27:00+00:00,-73.957260000,40.770100000,3.000761622,3.759448303,4.000000000,3,-73.954760000,40.765690000
80591,2014-03-20 21:31:00+00:00,-73.958755000,40.781012000,2.860212322,4.969267765,5.000000000,6,-73.949208000,40.785112000
134834,2014-02-11 01:38:00+00:00,-73.991692000,40.729485000,0.146666781,-0.783079205,21.000000000,2,-73.911640000,40.758572000
188898,2014-02-04 05:03:34+00:00,-74.009097000,40.704043000,-1.291257493,-3.624040422,11.500000000,1,-73.974824000,40.732984000
128409,2014-05-24 18:17:43+00:00,-74.006898000,40.707106000,-1.109333143,-3.281930287,16.000000000,2,-73.988766000,40.739520000
53091,2014-04-10 16:25:00+00:00,-73.994857000,40.740055000,-0.134039754,0.387199596,14.000000000,4,-73.968492000,40.758285000
10456,2014-05-04 14:56:00+00:00,-73.982003000,40.768237000,0.914973037,3.528115618,7.500000000,2,-73.973384000,40.783736000
155206,2014-06-14 10:06:08+00:00,-73.976211000,40.739866000,1.440543883,0.384413101,17.500000000,1,-73.903477000,40.755808000
36848,2014-04-20 18:28:32+00:00,-73.989536000,40.746747000,0.306676886,1.135217136,7.500000000,1,-73.973915000,40.757076000
175639,2014-01-13 07:48:00+00:00,-73.982040000,40.775302000,0.902749856,4.312348738,6.500000000,1,-73.983325000,40.760972000
174843,2014-08-16 08:05:00+00:00,-73.986895000,40.771555000,0.497847505,3.891659756,8.500000000,1,-73.959568000,40.774397000
183936,2014-03-11 11:44:00+00:00,-73.964747000,40.769632000,2.369508207,3.700013349,4.000000000,1,-73.969630000,40.759647000
155549,2014-07-04 18:08:00+00:00,-73.972317000,40.785717000,1.709713010,5.478063246,8.000000000,1,-73.981690000,40.763817000
171845,2014-08-16 11:54:49+00:00,-73.964717000,40.764035000,2.379371595,3.078733182,6.500000000,1,-73.949404000,40.773449000
181667,2014-07-31 15:47:28+00:00,-73.982290000,40.770203000,0.888219312,3.746075629,6.500000000,1,-73.989682000,40.776093000
188373,2014-06-05 11:44:00+00:00,-73.979837000,40.752622000,1.117930530,1.796857027,3.000000000,1,-73.974767000,40.749742000
14227,2014-08-23 09:54:00+00:00,-73.991580000,40.750150000,0.129772771,1.510990041,16.000000000,5,0.000000000,0.000000000
54884,2014-08-15 15:38:00+00:00,-73.957357000,40.785952000,2.971658303,5.519048843,7.500000000,1,-73.976122000,40.781248000
66904,2014-01-01 14:31:00+00:00,-73.960620000,40.806667000,2.669083991,7.815317001,19.500000000,1,-73.983792000,40.743845000
54621,2014-08-21 08:17:31+00:00,-74.001663000,40.746677000,-0.717051389,1.115730728,8.500000000,1,-73.989216000,40.768986000
38594,2014-05-03 18:09:00+00:00,-73.991268000,40.739422000,0.169797864,0.320408110,10.000000000,1,-74.002630000,40.749907000
15699,2014-03-15 12:38:00+00:00,-73.971212000,40.751932000,1.846926837,1.728761406,13.500000000,5,-73.960527000,40.774037000
195095,2014-02-21 15:14:46+00:00,-73.980140000,40.760568000,1.082100890,2.678624693,17.000000000,1,-73.967004000,40.807053000
144157,2014-04-10 20:25:44+00:00,-73.969090000,40.790764000,1.975406217,6.041516522,9.500000000,1,-73.976928000,40.764277000
71664,2014-02-19 20:14:00+00:00,-73.965855000,40.762677000,2.285097965,2.926852117,27.500000000,1,-73.850190000,40.844642000
45954,2014-09-11 16:07:00+00:00,-73.935825000,40.744947000,4.843634105,0.988995132,7.500000000,3,-73.905260000,40.738585000
82087,2014-07-16 15:41:35+00:00,-73.864753000,40.770479000,10.807378084,3.898432698,28.500000000,1,-73.968737000,40.692800000
58367,2014-03-08 15:44:00+00:00,-74.002910000,40.760322000,-0.839538262,2.629227885,10.000000000,1,-74.007437000,40.740950000
135095,2014-05-09 21:13:00+00:00,-73.990755000,40.761242000,0.185258812,2.743084112,6.000000000,1,-73.997252000,40.747247000
35727,2014-03-23 20:09:52+00:00,-73.979353000,40.755578000,1.154972130,2.125469894,5.000000000,1,-73.992861000,40.752500000
152953,2014-04-24 19:46:33+00:00,-73.988930000,40.740947000,0.365254397,0.491964918,7.500000000,3,-74.005788000,40.740173000
19916,2014-08-17 06:01:18+00:00,-73.976692000,40.750085000,1.386706345,1.518322345,7.000000000,1,-73.978977000,40.732727000
18146,2014-05-27 13:33:10+00:00,-73.953963000,40.778999000,3.267232711,4.750620017,4.500000000,1,-73.946500000,40.789064000
130404,2014-02-03 15:57:42+00:00,-73.984045000,40.760945000,0.752006506,2.716650862,5.000000000,2,-73.988982000,40.768648000
103055,2014-07-15 08:10:00+00:00,-73.957418000,40.765707000,2.993222290,3.271632782,6.000000000,1,-73.967733000,40.762670000
183579,2014-05-30 13:17:00+00:00,-73.969832000,40.761432000,1.951043819,2.784698967,12.000000000,1,-73.982337000,40.769072000
115204,2014-01-28 16:42:38+00:00,-73.980880000,40.779586000,0.995115315,4.789042804,5.000000000,1,-73.972314000,40.789930000
90495,2014-04-23 09:27:45+00:00,-73.960887000,40.796927000,2.659377634,6.733828557,5.500000000,1,-73.967727000,40.802101000
133287,2014-05-15 21:53:00+00:00,-73.994017000,40.747057000,-0.072024055,1.165283777,5.500000000,1,-74.003342000,40.738167000
178915,2014-05-30 18:40:00+00:00,-73.974965000,40.756397000,1.524316444,2.220702288,7.500000000,5,-73.984482000,40.763055000
114908,2014-06-07 15:33:00+00:00,-73.975702000,40.751885000,1.467950513,1.719110491,5.500000000,2,-73.984860000,40.748177000
124694,2014-04-22 07:30:00+00:00,-73.984805000,40.728227000,0.729863921,-0.916024220,9.000000000,5,-73.973642000,40.754892000
5563,2014-09-17 11:33:20+00:00,-73.957884000,40.761389000,2.959584666,2.791834420,8.000000000,1,-73.974436000,40.757013000
36046,2014-09-07 12:28:38+00:00,-73.974502000,40.749906000,1.571819234,1.500609979,8.000000000,1,-73.971027000,40.764952000
112439,2014-02-18 09:28:31+00:00,-74.004761000,40.723768000,-0.949769960,-1.430296494,6.500000000,1,-73.991165000,40.729817000
40048,2014-09-15 09:11:21+00:00,-73.968883000,40.766591000,2.024415002,3.358328122,4.000000000,1,-73.967668000,40.761700000
78003,2014-08-12 14:21:54+00:00,-73.977829000,40.783961000,1.246908113,5.277698152,10.500000000,1,-73.951338000,40.811138000
179460,2014-01-01 11:11:00+00:00,-74.004595000,40.741767000,-0.958403420,0.567874680,8.000000000,5,-74.015747000,40.704790000
141921,2014-06-11 09:17:51+00:00,-73.943852000,40.776611000,4.123630461,4.495757105,13.500000000,1,-73.973224000,40.749339000
57047,2014-07-09 13:11:00+00:00,-73.973572000,40.759095000,1.638399741,2.521574892,15.000000000,5,-73.983632000,40.755935000
40708,2014-09-24 19:21:46+00:00,-73.956039000,40.819001000,3.039179036,9.189088426,8.500000000,1,-73.971216000,40.795634000
46942,2014-04-11 10:11:48+00:00,-73.983922000,40.743357000,0.784992799,0.764374387,9.500000000,1,-73.972545000,40.761943000
34208,2014-09-15 18:12:14+00:00,-73.982442000,40.745834000,0.906759957,1.040786665,8.500000000,1,-73.965697000,40.756139000
143092,2014-03-12 06:25:00+00:00,-73.991525000,40.749717000,0.134968192,1.462977258,5.000000000,1,-73.980662000,40.753092000
13036,2014-09-12 09:47:04+00:00,-74.001187000,40.746320000,-0.676414297,1.076558381,22.000000000,1,-73.956786000,40.813912000
103419,2014-03-22 23:51:42+00:00,-73.958246000,40.701533000,3.007868290,-3.852967271,4.000000000,1,-73.961693000,40.704654000
59992,2014-05-12 13:44:39+00:00,-73.986957000,40.771167000,0.493112493,3.848528361,2.500000000,1,-73.974183000,40.791264000
135671,2014-01-04 21:47:51+00:00,-73.973746000,40.753341000,1.631182371,1.882666265,6.500000000,1,-73.985487000,40.744557000
93160,2014-05-27 07:45:00+00:00,-73.994425000,40.756002000,-0.117846314,2.157848930,6.000000000,1,-73.993933000,40.746352000
32567,2014-09-02 21:52:00+00:00,-73.863155000,40.769902000,10.943071449,3.836127360,36.330000000,5,-73.996002000,40.740962000
136196,2014-09-23 20:28:13+00:00,-73.997870000,40.724278000,-0.368446273,-1.367064365,11.000000000,1,-74.016443000,40.711172000
147862,2014-04-13 18:19:00+00:00,-73.983665000,40.726072000,0.828903590,-1.154130272,24.500000000,6,-73.959047000,40.809405000
95634,2014-09-19 18:56:00+00:00,-73.987720000,40.738390000,0.470690189,0.209297270,10.000000000,2,-73.985490000,40.723570000
177697,2014-05-02 15:52:34+00:00,-73.964307000,40.770291000,2.405778704,3.773605749,7.500000000,1,-73.981509000,40.773478000
40599,2014-03-30 02:07:43+00:00,-74.005390000,40.739782000,-1.023029279,0.346764950,14.000000000,2,-73.963108000,40.757625000
170463,2014-02-27 21:40:35+00:00,-73.990060000,40.761741000,0.243283584,2.799151798,6.000000000,1,-73.982822000,40.777149000
188256,2014-08-08 19:49:03+00:00,-74.008695000,40.726080000,-1.284907678,-1.177407112,6.500000000,1,-74.016029000,40.715227000
11239,2014-03-24 13:59:00+00:00,-73.972900000,40.755840000,1.699351816,2.160909289,10.000000000,2,-73.993100000,40.749710000
118555,2014-07-09 20:29:00+00:00,-74.010150000,40.720395000,-1.400669801,-1.809866049,14.000000000,2,-73.984418000,40.767385000
129135,2014-03-28 17:01:18+00:00,-73.778720000,40.646730000,18.259159549,-9.741135388,57.330000000,2,-73.978347000,40.765083000
130421,2014-06-26 15:42:00+00:00,-73.958847000,40.771545000,2.864922807,3.918263842,3.500000000,5,-73.963795000,40.774062000
104685,2014-01-06 07:40:40+00:00,-73.979590000,40.771245000,1.114740236,3.864392519,6.500000000,2,-73.980609000,40.783026000
136178,2014-05-12 10:44:00+00:00,-73.999540000,40.733757000,-0.521472264,-0.316439075,5.000000000,1,-73.991970000,40.744002000
195002,2014-08-05 19:20:44+00:00,-73.991505000,40.749937000,0.136375986,1.487418251,9.000000000,2,-73.983554000,40.763200000
162134,2014-03-08 16:25:08+00:00,-73.982119000,40.766392000,0.907559093,3.323192987,6.500000000,1,-73.970998000,40.764529000
92892,2014-05-04 17:31:32+00:00,-73.976350000,40.788372000,1.365987205,5.768809890,4.500000000,1,-73.976512000,40.781593000
78395,2014-03-04 20:32:48+00:00,-74.007947000,40.744544000,-1.244899507,0.872937320,21.500000000,1,-73.960939000,40.769776000
